Site,Label,Concepticon_ID,Concepticon_Gloss
11371,say-40,1458,SAY
11372,say-41,1458,SAY
11373,say-42,1458,SAY
11374,say-43,1458,SAY
11375,say-44,1458,SAY
11376,say-45,1458,SAY
11377,say-46,1458,SAY
11378,say-47,1458,SAY
11379,say-48,1458,SAY
11380,say-49,1458,SAY
11381,say-50,1458,SAY
11382,say-51,1458,SAY
11383,say-52,1458,SAY
11384,say-53,1458,SAY
11385,say-54,1458,SAY
11386,say-55,1458,SAY
11387,say-56,1458,SAY
11388,say-57,1458,SAY
11389,say-58,1458,SAY
11390,say-59,1458,SAY
11391,say-60,1458,SAY
11392,say-61,1458,SAY
11393,say-62,1458,SAY
11394,say-63,1458,SAY
11395,say-64,1458,SAY
11396,say-65,1458,SAY
11397,say-66,1458,SAY
11398,say-67,1458,SAY
11399,say-68,1458,SAY
11400,say-69,1458,SAY
11401,say-70,1458,SAY
11402,say-71,1458,SAY
11403,say-72,1458,SAY
11404,say-73,1458,SAY
11405,say-74,1458,SAY
11406,say-75,1458,SAY
11407,say-76,1458,SAY
11408,say-77,1458,SAY
11409,say-78,1458,SAY
11410,say-79,1458,SAY
11411,say-80,1458,SAY
11412,say-81,1458,SAY
11413,scratch-ascertained,,
11414,scratch-2,1436,SCRATCH
11415,scratch-3,1436,SCRATCH
11416,scratch-4,1436,SCRATCH
11417,scratch-5,1436,SCRATCH
11418,scratch-6,1436,SCRATCH
11419,scratch-7,1436,SCRATCH
11420,scratch-8,1436,SCRATCH
11421,scratch-9,1436,SCRATCH
11422,scratch-10,1436,SCRATCH
11423,scratch-11,1436,SCRATCH
11424,scratch-12,1436,SCRATCH
11425,scratch-13,1436,SCRATCH
11426,scratch-14,1436,SCRATCH
11427,scratch-15,1436,SCRATCH
11428,scratch-16,1436,SCRATCH
11429,scratch-17,1436,SCRATCH
11430,scratch-18,1436,SCRATCH
11431,scratch-19,1436,SCRATCH
11432,scratch-20,1436,SCRATCH
11433,scratch-21,1436,SCRATCH
11434,scratch-22,1436,SCRATCH
11435,scratch-23,1436,SCRATCH
11436,scratch-24,1436,SCRATCH
11437,scratch-25,1436,SCRATCH
11438,scratch-26,1436,SCRATCH
11439,scratch-27,1436,SCRATCH
11440,scratch-28,1436,SCRATCH
11441,scratch-29,1436,SCRATCH
11442,scratch-30,1436,SCRATCH
11443,scratch-31,1436,SCRATCH
11444,scratch-32,1436,SCRATCH
11445,scratch-33,1436,SCRATCH
11446,scratch-34,1436,SCRATCH
11447,scratch-35,1436,SCRATCH
11448,scratch-36,1436,SCRATCH
11449,scratch-37,1436,SCRATCH
11450,scratch-38,1436,SCRATCH
11451,scratch-39,1436,SCRATCH
11452,scratch-40,1436,SCRATCH
11453,scratch-41,1436,SCRATCH
11454,scratch-42,1436,SCRATCH
11455,scratch-43,1436,SCRATCH
11456,scratch-44,1436,SCRATCH
11457,scratch-45,1436,SCRATCH
11458,scratch-46,1436,SCRATCH
11459,scratch-47,1436,SCRATCH
11460,scratch-48,1436,SCRATCH
11461,scratch-49,1436,SCRATCH
11462,scratch-50,1436,SCRATCH
11463,scratch-51,1436,SCRATCH
11464,scratch-52,1436,SCRATCH
11465,scratch-53,1436,SCRATCH
11466,scratch-54,1436,SCRATCH
11467,scratch-55,1436,SCRATCH
11468,scratch-56,1436,SCRATCH
11469,scratch-57,1436,SCRATCH
11470,scratch-58,1436,SCRATCH
11471,scratch-59,1436,SCRATCH
11472,scratch-60,1436,SCRATCH
11473,scratch-61,1436,SCRATCH
11474,scratch-62,1436,SCRATCH
11475,scratch-63,1436,SCRATCH
11476,scratch-64,1436,SCRATCH
11477,scratch-65,1436,SCRATCH
11478,scratch-66,1436,SCRATCH
11479,scratch-67,1436,SCRATCH
11480,scratch-68,1436,SCRATCH
11481,scratch-69,1436,SCRATCH
11482,scratch-70,1436,SCRATCH
11483,scratch-71,1436,SCRATCH
