ID,Name,Description,ColumnSpec,Nexus_File,Concepticon_ID,Concepticon_Gloss
1,above-ascertained,,,data,,
2,above-2,,,data,1741,ABOVE
3,above-3,,,data,1741,ABOVE
4,above-4,,,data,1741,ABOVE
5,above-5,,,data,1741,ABOVE
6,above-6,,,data,1741,ABOVE
7,above-7,,,data,1741,ABOVE
8,above-8,,,data,1741,ABOVE
9,above-9,,,data,1741,ABOVE
10,above-10,,,data,1741,ABOVE
11,above-11,,,data,1741,ABOVE
12,above-12,,,data,1741,ABOVE
13,above-13,,,data,1741,ABOVE
14,above-14,,,data,1741,ABOVE
15,above-15,,,data,1741,ABOVE
16,above-16,,,data,1741,ABOVE
17,above-17,,,data,1741,ABOVE
18,above-18,,,data,1741,ABOVE
19,above-19,,,data,1741,ABOVE
20,above-20,,,data,1741,ABOVE
21,above-21,,,data,1741,ABOVE
22,above-22,,,data,1741,ABOVE
23,above-23,,,data,1741,ABOVE
24,above-24,,,data,1741,ABOVE
25,above-25,,,data,1741,ABOVE
26,above-26,,,data,1741,ABOVE
27,above-27,,,data,1741,ABOVE
28,above-28,,,data,1741,ABOVE
29,above-29,,,data,1741,ABOVE
30,above-30,,,data,1741,ABOVE
31,above-31,,,data,1741,ABOVE
32,above-32,,,data,1741,ABOVE
33,above-33,,,data,1741,ABOVE
34,above-34,,,data,1741,ABOVE
35,above-35,,,data,1741,ABOVE
36,above-36,,,data,1741,ABOVE
37,above-37,,,data,1741,ABOVE
38,above-38,,,data,1741,ABOVE
39,above-39,,,data,1741,ABOVE
40,above-40,,,data,1741,ABOVE
41,above-41,,,data,1741,ABOVE
42,above-42,,,data,1741,ABOVE
43,above-43,,,data,1741,ABOVE
44,above-44,,,data,1741,ABOVE
45,above-45,,,data,1741,ABOVE
46,above-46,,,data,1741,ABOVE
47,above-47,,,data,1741,ABOVE
48,above-48,,,data,1741,ABOVE
49,above-49,,,data,1741,ABOVE
50,above-50,,,data,1741,ABOVE
51,above-51,,,data,1741,ABOVE
52,above-52,,,data,1741,ABOVE
53,above-53,,,data,1741,ABOVE
54,above-54,,,data,1741,ABOVE
55,above-55,,,data,1741,ABOVE
56,above-56,,,data,1741,ABOVE
57,above-57,,,data,1741,ABOVE
58,above-58,,,data,1741,ABOVE
59,above-59,,,data,1741,ABOVE
60,above-60,,,data,1741,ABOVE
61,above-61,,,data,1741,ABOVE
62,above-62,,,data,1741,ABOVE
63,above-63,,,data,1741,ABOVE
64,above-64,,,data,1741,ABOVE
65,above-65,,,data,1741,ABOVE
66,above-66,,,data,1741,ABOVE
67,above-67,,,data,1741,ABOVE
68,above-68,,,data,1741,ABOVE
69,above-69,,,data,1741,ABOVE
70,above-70,,,data,1741,ABOVE
71,above-71,,,data,1741,ABOVE
72,above-72,,,data,1741,ABOVE
73,above-73,,,data,1741,ABOVE
74,above-74,,,data,1741,ABOVE
75,again-ascertained,,,data,,
76,again-2,,,data,204,AGAIN
77,again-3,,,data,204,AGAIN
78,again-4,,,data,204,AGAIN
79,again-5,,,data,204,AGAIN
80,again-6,,,data,204,AGAIN
81,again-7,,,data,204,AGAIN
82,again-8,,,data,204,AGAIN
83,again-9,,,data,204,AGAIN
84,again-10,,,data,204,AGAIN
85,again-11,,,data,204,AGAIN
86,again-12,,,data,204,AGAIN
87,again-13,,,data,204,AGAIN
88,again-14,,,data,204,AGAIN
89,again-15,,,data,204,AGAIN
90,again-16,,,data,204,AGAIN
91,again-17,,,data,204,AGAIN
92,again-18,,,data,204,AGAIN
93,again-19,,,data,204,AGAIN
94,again-20,,,data,204,AGAIN
95,again-21,,,data,204,AGAIN
96,again-22,,,data,204,AGAIN
97,again-23,,,data,204,AGAIN
98,again-24,,,data,204,AGAIN
99,again-25,,,data,204,AGAIN
100,again-26,,,data,204,AGAIN
101,again-27,,,data,204,AGAIN
102,again-28,,,data,204,AGAIN
103,again-29,,,data,204,AGAIN
104,again-30,,,data,204,AGAIN
105,again-31,,,data,204,AGAIN
106,again-32,,,data,204,AGAIN
107,again-33,,,data,204,AGAIN
108,again-34,,,data,204,AGAIN
109,again-35,,,data,204,AGAIN
110,again-36,,,data,204,AGAIN
111,again-37,,,data,204,AGAIN
112,again-38,,,data,204,AGAIN
113,again-39,,,data,204,AGAIN
114,again-40,,,data,204,AGAIN
115,again-41,,,data,204,AGAIN
116,again-42,,,data,204,AGAIN
117,again-43,,,data,204,AGAIN
118,again-44,,,data,204,AGAIN
119,again-45,,,data,204,AGAIN
120,again-46,,,data,204,AGAIN
121,again-47,,,data,204,AGAIN
122,again-48,,,data,204,AGAIN
123,again-49,,,data,204,AGAIN
124,again-50,,,data,204,AGAIN
125,again-51,,,data,204,AGAIN
126,again-52,,,data,204,AGAIN
127,again-53,,,data,204,AGAIN
128,again-54,,,data,204,AGAIN
129,again-55,,,data,204,AGAIN
130,again-56,,,data,204,AGAIN
131,again-57,,,data,204,AGAIN
132,again-58,,,data,204,AGAIN
133,again-59,,,data,204,AGAIN
134,again-60,,,data,204,AGAIN
135,again-61,,,data,204,AGAIN
136,again-62,,,data,204,AGAIN
137,again-63,,,data,204,AGAIN
138,again-64,,,data,204,AGAIN
139,again-65,,,data,204,AGAIN
140,again-66,,,data,204,AGAIN
141,again-67,,,data,204,AGAIN
142,again-68,,,data,204,AGAIN
143,again-69,,,data,204,AGAIN
144,again-70,,,data,204,AGAIN
145,again-71,,,data,204,AGAIN
146,again-72,,,data,204,AGAIN
147,again-73,,,data,204,AGAIN
148,again-74,,,data,204,AGAIN
149,again-75,,,data,204,AGAIN
150,again-76,,,data,204,AGAIN
151,again-77,,,data,204,AGAIN
152,again-78,,,data,204,AGAIN
153,again-79,,,data,204,AGAIN
154,again-80,,,data,204,AGAIN
155,again-81,,,data,204,AGAIN
156,all-ascertained,,,data,,
157,all-2,,,data,98,ALL
158,all-3,,,data,98,ALL
159,all-4,,,data,98,ALL
160,all-5,,,data,98,ALL
161,all-6,,,data,98,ALL
162,all-7,,,data,98,ALL
163,all-8,,,data,98,ALL
164,all-9,,,data,98,ALL
165,all-10,,,data,98,ALL
166,all-11,,,data,98,ALL
167,all-12,,,data,98,ALL
168,all-13,,,data,98,ALL
169,all-14,,,data,98,ALL
170,all-15,,,data,98,ALL
171,all-16,,,data,98,ALL
172,all-17,,,data,98,ALL
173,all-18,,,data,98,ALL
174,all-19,,,data,98,ALL
175,all-20,,,data,98,ALL
176,all-21,,,data,98,ALL
177,all-22,,,data,98,ALL
178,all-23,,,data,98,ALL
179,all-24,,,data,98,ALL
180,all-25,,,data,98,ALL
181,all-26,,,data,98,ALL
182,all-27,,,data,98,ALL
183,all-28,,,data,98,ALL
184,all-29,,,data,98,ALL
185,all-30,,,data,98,ALL
186,all-31,,,data,98,ALL
187,all-32,,,data,98,ALL
188,all-33,,,data,98,ALL
189,all-34,,,data,98,ALL
190,all-35,,,data,98,ALL
191,all-36,,,data,98,ALL
192,all-37,,,data,98,ALL
193,all-38,,,data,98,ALL
194,all-39,,,data,98,ALL
195,all-40,,,data,98,ALL
196,all-41,,,data,98,ALL
197,all-42,,,data,98,ALL
198,all-43,,,data,98,ALL
199,all-44,,,data,98,ALL
200,all-45,,,data,98,ALL
201,all-46,,,data,98,ALL
202,all-47,,,data,98,ALL
203,all-48,,,data,98,ALL
204,all-49,,,data,98,ALL
205,all-50,,,data,98,ALL
206,all-51,,,data,98,ALL
207,all-52,,,data,98,ALL
208,all-53,,,data,98,ALL
209,all-54,,,data,98,ALL
210,all-55,,,data,98,ALL
211,all-56,,,data,98,ALL
212,all-57,,,data,98,ALL
213,all-58,,,data,98,ALL
214,all-59,,,data,98,ALL
215,all-60,,,data,98,ALL
216,all-61,,,data,98,ALL
217,all-62,,,data,98,ALL
218,all-63,,,data,98,ALL
219,all-64,,,data,98,ALL
220,all-65,,,data,98,ALL
221,all-66,,,data,98,ALL
222,all-67,,,data,98,ALL
223,all-68,,,data,98,ALL
224,all-69,,,data,98,ALL
225,all-70,,,data,98,ALL
226,all-71,,,data,98,ALL
227,all-72,,,data,98,ALL
228,all-73,,,data,98,ALL
229,all-74,,,data,98,ALL
230,all-75,,,data,98,ALL
231,all-76,,,data,98,ALL
232,all-77,,,data,98,ALL
233,all-78,,,data,98,ALL
234,all-79,,,data,98,ALL
235,all-80,,,data,98,ALL
236,and-ascertained,,,data,,
237,and-2,,,data,1577,AND
238,and-3,,,data,1577,AND
239,and-4,,,data,1577,AND
240,and-5,,,data,1577,AND
241,and-6,,,data,1577,AND
242,and-7,,,data,1577,AND
243,and-8,,,data,1577,AND
244,and-9,,,data,1577,AND
245,and-10,,,data,1577,AND
246,and-11,,,data,1577,AND
247,and-12,,,data,1577,AND
248,and-13,,,data,1577,AND
249,and-14,,,data,1577,AND
250,and-15,,,data,1577,AND
251,and-16,,,data,1577,AND
252,and-17,,,data,1577,AND
253,and-18,,,data,1577,AND
254,and-19,,,data,1577,AND
255,and-20,,,data,1577,AND
256,and-21,,,data,1577,AND
257,and-22,,,data,1577,AND
258,and-23,,,data,1577,AND
259,and-24,,,data,1577,AND
260,and-25,,,data,1577,AND
261,and-26,,,data,1577,AND
262,and-27,,,data,1577,AND
263,and-28,,,data,1577,AND
264,and-29,,,data,1577,AND
265,and-30,,,data,1577,AND
266,and-31,,,data,1577,AND
267,and-32,,,data,1577,AND
268,and-33,,,data,1577,AND
269,and-34,,,data,1577,AND
270,and-35,,,data,1577,AND
271,and-36,,,data,1577,AND
272,and-37,,,data,1577,AND
273,and-38,,,data,1577,AND
274,and-39,,,data,1577,AND
275,and-40,,,data,1577,AND
276,and-41,,,data,1577,AND
277,and-42,,,data,1577,AND
278,and-43,,,data,1577,AND
279,and-44,,,data,1577,AND
280,and-45,,,data,1577,AND
281,and-46,,,data,1577,AND
282,and-47,,,data,1577,AND
283,and-48,,,data,1577,AND
284,and-49,,,data,1577,AND
285,and-50,,,data,1577,AND
286,and-51,,,data,1577,AND
287,and-52,,,data,1577,AND
288,and-53,,,data,1577,AND
289,and-54,,,data,1577,AND
290,and-55,,,data,1577,AND
291,and-56,,,data,1577,AND
292,and-57,,,data,1577,AND
293,and-58,,,data,1577,AND
294,and-59,,,data,1577,AND
295,and-60,,,data,1577,AND
296,and-61,,,data,1577,AND
297,ankle-ascertained,,,data,,
298,ankle-2,,,data,803,ANKLE
299,ankle-3,,,data,803,ANKLE
300,ankle-4,,,data,803,ANKLE
301,ankle-5,,,data,803,ANKLE
302,ankle-6,,,data,803,ANKLE
303,ankle-7,,,data,803,ANKLE
304,ankle-8,,,data,803,ANKLE
305,ankle-9,,,data,803,ANKLE
306,ankle-10,,,data,803,ANKLE
307,ankle-11,,,data,803,ANKLE
308,ankle-12,,,data,803,ANKLE
309,ankle-13,,,data,803,ANKLE
310,ankle-14,,,data,803,ANKLE
311,ankle-15,,,data,803,ANKLE
312,ankle-16,,,data,803,ANKLE
313,ankle-17,,,data,803,ANKLE
314,ankle-18,,,data,803,ANKLE
315,ankle-19,,,data,803,ANKLE
316,ankle-20,,,data,803,ANKLE
317,ankle-21,,,data,803,ANKLE
318,ankle-22,,,data,803,ANKLE
319,ankle-23,,,data,803,ANKLE
320,ankle-24,,,data,803,ANKLE
321,ankle-25,,,data,803,ANKLE
322,ankle-26,,,data,803,ANKLE
323,ankle-27,,,data,803,ANKLE
324,ankle-28,,,data,803,ANKLE
325,ankle-29,,,data,803,ANKLE
326,ankle-30,,,data,803,ANKLE
327,ankle-31,,,data,803,ANKLE
328,ankle-32,,,data,803,ANKLE
329,ankle-33,,,data,803,ANKLE
330,ankle-34,,,data,803,ANKLE
331,ankle-35,,,data,803,ANKLE
332,ankle-36,,,data,803,ANKLE
333,ankle-37,,,data,803,ANKLE
334,ankle-38,,,data,803,ANKLE
335,ankle-39,,,data,803,ANKLE
336,ankle-40,,,data,803,ANKLE
337,ankle-41,,,data,803,ANKLE
338,ankle-42,,,data,803,ANKLE
339,ankle-43,,,data,803,ANKLE
340,ankle-44,,,data,803,ANKLE
341,ankle-45,,,data,803,ANKLE
342,ankle-46,,,data,803,ANKLE
343,ankle-47,,,data,803,ANKLE
344,ankle-48,,,data,803,ANKLE
345,ankle-49,,,data,803,ANKLE
346,ankle-50,,,data,803,ANKLE
347,ankle-51,,,data,803,ANKLE
348,ankle-52,,,data,803,ANKLE
349,ankle-53,,,data,803,ANKLE
350,ankle-54,,,data,803,ANKLE
351,ankle-55,,,data,803,ANKLE
352,ankle-56,,,data,803,ANKLE
353,ankle-57,,,data,803,ANKLE
354,ankle-58,,,data,803,ANKLE
355,ankle-59,,,data,803,ANKLE
356,ankle-60,,,data,803,ANKLE
357,ankle-61,,,data,803,ANKLE
358,ankle-62,,,data,803,ANKLE
359,ankle-63,,,data,803,ANKLE
360,ankle-64,,,data,803,ANKLE
361,ankle-65,,,data,803,ANKLE
362,ankle-66,,,data,803,ANKLE
363,ankle-67,,,data,803,ANKLE
364,ankle-68,,,data,803,ANKLE
365,ankle-69,,,data,803,ANKLE
366,ankle-70,,,data,803,ANKLE
367,ankle-71,,,data,803,ANKLE
368,ankle-72,,,data,803,ANKLE
369,ankle-73,,,data,803,ANKLE
370,ankle-74,,,data,803,ANKLE
371,ankle-75,,,data,803,ANKLE
372,ankle-76,,,data,803,ANKLE
373,ankle-77,,,data,803,ANKLE
374,ankle-78,,,data,803,ANKLE
375,ankle-79,,,data,803,ANKLE
376,ankle-80,,,data,803,ANKLE
377,ankle-81,,,data,803,ANKLE
378,ankle-82,,,data,803,ANKLE
379,ankle-83,,,data,803,ANKLE
380,ankle-84,,,data,803,ANKLE
381,ant-ascertained,,,data,,
382,ant-2,,,data,587,ANT
383,ant-3,,,data,587,ANT
384,ant-4,,,data,587,ANT
385,ant-5,,,data,587,ANT
386,ant-6,,,data,587,ANT
387,ant-7,,,data,587,ANT
388,ant-8,,,data,587,ANT
389,ant-9,,,data,587,ANT
390,ant-10,,,data,587,ANT
391,ant-11,,,data,587,ANT
392,ant-12,,,data,587,ANT
393,ant-13,,,data,587,ANT
394,ant-14,,,data,587,ANT
395,ant-15,,,data,587,ANT
396,ant-16,,,data,587,ANT
397,ant-17,,,data,587,ANT
398,ant-18,,,data,587,ANT
399,ant-19,,,data,587,ANT
400,ant-20,,,data,587,ANT
401,ant-21,,,data,587,ANT
402,ant-22,,,data,587,ANT
403,ant-23,,,data,587,ANT
404,ant-24,,,data,587,ANT
405,ant-25,,,data,587,ANT
406,ant-26,,,data,587,ANT
407,ant-27,,,data,587,ANT
408,ant-28,,,data,587,ANT
409,ant-29,,,data,587,ANT
410,ant-30,,,data,587,ANT
411,ant-31,,,data,587,ANT
412,ant-32,,,data,587,ANT
413,ant-33,,,data,587,ANT
414,ant-34,,,data,587,ANT
415,ant-35,,,data,587,ANT
416,ant-36,,,data,587,ANT
417,ant-37,,,data,587,ANT
418,ant-38,,,data,587,ANT
419,ant-39,,,data,587,ANT
420,ant-40,,,data,587,ANT
421,ant-41,,,data,587,ANT
422,ant-42,,,data,587,ANT
423,ant-43,,,data,587,ANT
424,ant-44,,,data,587,ANT
425,ant-45,,,data,587,ANT
426,ant-46,,,data,587,ANT
427,ant-47,,,data,587,ANT
428,ant-48,,,data,587,ANT
429,ant-49,,,data,587,ANT
430,ant-50,,,data,587,ANT
431,ant-51,,,data,587,ANT
432,ant-52,,,data,587,ANT
433,ant-53,,,data,587,ANT
434,ant-54,,,data,587,ANT
435,ant-55,,,data,587,ANT
436,ant-56,,,data,587,ANT
437,ant-57,,,data,587,ANT
438,ant-58,,,data,587,ANT
439,ant-59,,,data,587,ANT
440,ant-60,,,data,587,ANT
441,ant-61,,,data,587,ANT
442,ant-62,,,data,587,ANT
443,ant-63,,,data,587,ANT
444,ant-64,,,data,587,ANT
445,ant-65,,,data,587,ANT
446,ant-66,,,data,587,ANT
447,ant-67,,,data,587,ANT
448,ant-68,,,data,587,ANT
449,ant-69,,,data,587,ANT
450,ant-70,,,data,587,ANT
451,ant-71,,,data,587,ANT
452,ant-72,,,data,587,ANT
453,ant-73,,,data,587,ANT
454,ant-74,,,data,587,ANT
455,ant-75,,,data,587,ANT
456,ant-76,,,data,587,ANT
457,ant-77,,,data,587,ANT
458,ant-78,,,data,587,ANT
459,ant-79,,,data,587,ANT
460,ant-80,,,data,587,ANT
461,ant-81,,,data,587,ANT
462,ant-82,,,data,587,ANT
463,ant-83,,,data,587,ANT
464,ant-84,,,data,587,ANT
465,ant-85,,,data,587,ANT
466,ant-86,,,data,587,ANT
467,ant-87,,,data,587,ANT
468,ant-88,,,data,587,ANT
469,ant-89,,,data,587,ANT
470,ant-90,,,data,587,ANT
471,ant-91,,,data,587,ANT
472,ant-92,,,data,587,ANT
473,ant-93,,,data,587,ANT
474,ant-94,,,data,587,ANT
475,ant-95,,,data,587,ANT
476,armpit-ascertained,,,data,,
477,armpit-2,,,data,1886,ARMPIT
478,armpit-3,,,data,1886,ARMPIT
479,armpit-4,,,data,1886,ARMPIT
480,armpit-5,,,data,1886,ARMPIT
481,armpit-6,,,data,1886,ARMPIT
482,armpit-7,,,data,1886,ARMPIT
483,armpit-8,,,data,1886,ARMPIT
484,armpit-9,,,data,1886,ARMPIT
485,armpit-10,,,data,1886,ARMPIT
486,armpit-11,,,data,1886,ARMPIT
487,armpit-12,,,data,1886,ARMPIT
488,armpit-13,,,data,1886,ARMPIT
489,armpit-14,,,data,1886,ARMPIT
490,armpit-15,,,data,1886,ARMPIT
491,armpit-16,,,data,1886,ARMPIT
492,armpit-17,,,data,1886,ARMPIT
493,armpit-18,,,data,1886,ARMPIT
494,armpit-19,,,data,1886,ARMPIT
495,armpit-20,,,data,1886,ARMPIT
496,armpit-21,,,data,1886,ARMPIT
497,armpit-22,,,data,1886,ARMPIT
498,armpit-23,,,data,1886,ARMPIT
499,armpit-24,,,data,1886,ARMPIT
500,armpit-25,,,data,1886,ARMPIT
501,armpit-26,,,data,1886,ARMPIT
502,armpit-27,,,data,1886,ARMPIT
503,armpit-28,,,data,1886,ARMPIT
504,armpit-29,,,data,1886,ARMPIT
505,armpit-30,,,data,1886,ARMPIT
506,armpit-31,,,data,1886,ARMPIT
507,armpit-32,,,data,1886,ARMPIT
508,armpit-33,,,data,1886,ARMPIT
509,armpit-34,,,data,1886,ARMPIT
510,armpit-35,,,data,1886,ARMPIT
511,armpit-36,,,data,1886,ARMPIT
512,armpit-37,,,data,1886,ARMPIT
513,armpit-38,,,data,1886,ARMPIT
514,armpit-39,,,data,1886,ARMPIT
515,armpit-40,,,data,1886,ARMPIT
516,armpit-41,,,data,1886,ARMPIT
517,armpit-42,,,data,1886,ARMPIT
518,armpit-43,,,data,1886,ARMPIT
519,armpit-44,,,data,1886,ARMPIT
520,armpit-45,,,data,1886,ARMPIT
521,armpit-46,,,data,1886,ARMPIT
522,armpit-47,,,data,1886,ARMPIT
523,armpit-48,,,data,1886,ARMPIT
524,armpit-49,,,data,1886,ARMPIT
525,armpit-50,,,data,1886,ARMPIT
526,armpit-51,,,data,1886,ARMPIT
527,armpit-52,,,data,1886,ARMPIT
528,armpit-53,,,data,1886,ARMPIT
529,armpit-54,,,data,1886,ARMPIT
530,armpit-55,,,data,1886,ARMPIT
531,armpit-56,,,data,1886,ARMPIT
532,armpit-57,,,data,1886,ARMPIT
533,armpit-58,,,data,1886,ARMPIT
534,armpit-59,,,data,1886,ARMPIT
535,armpit-60,,,data,1886,ARMPIT
536,armpit-61,,,data,1886,ARMPIT
537,armpit-62,,,data,1886,ARMPIT
538,armpit-63,,,data,1886,ARMPIT
539,armpit-64,,,data,1886,ARMPIT
540,armpit-65,,,data,1886,ARMPIT
541,armpit-66,,,data,1886,ARMPIT
542,armpit-67,,,data,1886,ARMPIT
543,armpit-68,,,data,1886,ARMPIT
544,armpit-69,,,data,1886,ARMPIT
545,armpit-70,,,data,1886,ARMPIT
546,armpit-71,,,data,1886,ARMPIT
547,armpit-72,,,data,1886,ARMPIT
548,armpit-73,,,data,1886,ARMPIT
549,armpit-74,,,data,1886,ARMPIT
550,armpit-75,,,data,1886,ARMPIT
551,armpit-76,,,data,1886,ARMPIT
552,armpit-77,,,data,1886,ARMPIT
553,ashes-ascertained,,,data,,
554,ashes-2,,,data,646,ASH
555,ashes-3,,,data,646,ASH
556,ashes-4,,,data,646,ASH
557,ashes-5,,,data,646,ASH
558,ashes-6,,,data,646,ASH
559,ashes-7,,,data,646,ASH
560,ashes-8,,,data,646,ASH
561,ashes-9,,,data,646,ASH
562,ashes-10,,,data,646,ASH
563,ashes-11,,,data,646,ASH
564,ashes-12,,,data,646,ASH
565,ashes-13,,,data,646,ASH
566,ashes-14,,,data,646,ASH
567,ashes-15,,,data,646,ASH
568,ashes-16,,,data,646,ASH
569,ashes-17,,,data,646,ASH
570,ashes-18,,,data,646,ASH
571,ashes-19,,,data,646,ASH
572,ashes-20,,,data,646,ASH
573,ashes-21,,,data,646,ASH
574,ashes-22,,,data,646,ASH
575,ashes-23,,,data,646,ASH
576,ashes-24,,,data,646,ASH
577,ashes-25,,,data,646,ASH
578,ashes-26,,,data,646,ASH
579,ashes-27,,,data,646,ASH
580,ashes-28,,,data,646,ASH
581,ashes-29,,,data,646,ASH
582,ashes-30,,,data,646,ASH
583,ashes-31,,,data,646,ASH
584,ashes-32,,,data,646,ASH
585,ashes-33,,,data,646,ASH
586,ashes-34,,,data,646,ASH
587,ashes-35,,,data,646,ASH
588,ashes-36,,,data,646,ASH
589,ashes-37,,,data,646,ASH
590,ashes-38,,,data,646,ASH
591,ashes-39,,,data,646,ASH
592,ashes-40,,,data,646,ASH
593,ashes-41,,,data,646,ASH
594,ashes-42,,,data,646,ASH
595,ashes-43,,,data,646,ASH
596,ashes-44,,,data,646,ASH
597,ashes-45,,,data,646,ASH
598,ashes-46,,,data,646,ASH
599,ashes-47,,,data,646,ASH
600,ashes-48,,,data,646,ASH
601,ashes-49,,,data,646,ASH
602,ashes-50,,,data,646,ASH
603,ashes-51,,,data,646,ASH
604,ashes-52,,,data,646,ASH
605,ashes-53,,,data,646,ASH
606,ashes-54,,,data,646,ASH
607,ashes-55,,,data,646,ASH
608,ashes-56,,,data,646,ASH
609,ashes-57,,,data,646,ASH
610,ashes-58,,,data,646,ASH
611,ashes-59,,,data,646,ASH
612,ashes-60,,,data,646,ASH
613,ashes-61,,,data,646,ASH
614,ashes-62,,,data,646,ASH
615,ashes-63,,,data,646,ASH
616,ashes-64,,,data,646,ASH
617,ashes-65,,,data,646,ASH
618,ashes-66,,,data,646,ASH
619,ashes-67,,,data,646,ASH
620,ashes-68,,,data,646,ASH
621,ashes-69,,,data,646,ASH
622,ashes-70,,,data,646,ASH
623,ashes-71,,,data,646,ASH
624,ashes-72,,,data,646,ASH
625,ashes-73,,,data,646,ASH
626,ashes-74,,,data,646,ASH
627,ashes-75,,,data,646,ASH
628,ashes-76,,,data,646,ASH
629,ashes-77,,,data,646,ASH
630,ashes-78,,,data,646,ASH
631,ashes-79,,,data,646,ASH
632,ashes-80,,,data,646,ASH
633,ashes-81,,,data,646,ASH
634,ashes-82,,,data,646,ASH
635,ashes-83,,,data,646,ASH
636,ashes-84,,,data,646,ASH
637,ashes-85,,,data,646,ASH
638,ashes-86,,,data,646,ASH
639,ashes-87,,,data,646,ASH
640,ashes-88,,,data,646,ASH
641,ashes-89,,,data,646,ASH
642,ashes-90,,,data,646,ASH
643,ashes-91,,,data,646,ASH
644,ashes-92,,,data,646,ASH
645,ashes-93,,,data,646,ASH
646,ashes-94,,,data,646,ASH
647,ashes-95,,,data,646,ASH
648,ashes-96,,,data,646,ASH
649,ashes-97,,,data,646,ASH
650,ashes-98,,,data,646,ASH
651,ashes-99,,,data,646,ASH
652,ashes-100,,,data,646,ASH
653,ashes-101,,,data,646,ASH
654,ashes-102,,,data,646,ASH
655,ashes-103,,,data,646,ASH
656,ashes-104,,,data,646,ASH
657,ashes-105,,,data,646,ASH
658,back-ascertained,,,data,,
659,back-2,,,data,1291,BACK
660,back-3,,,data,1291,BACK
661,back-4,,,data,1291,BACK
662,back-5,,,data,1291,BACK
663,back-6,,,data,1291,BACK
664,back-7,,,data,1291,BACK
665,back-8,,,data,1291,BACK
666,back-9,,,data,1291,BACK
667,back-10,,,data,1291,BACK
668,back-11,,,data,1291,BACK
669,back-12,,,data,1291,BACK
670,back-13,,,data,1291,BACK
671,back-14,,,data,1291,BACK
672,back-15,,,data,1291,BACK
673,back-16,,,data,1291,BACK
674,back-17,,,data,1291,BACK
675,back-18,,,data,1291,BACK
676,back-19,,,data,1291,BACK
677,back-20,,,data,1291,BACK
678,back-21,,,data,1291,BACK
679,back-22,,,data,1291,BACK
680,back-23,,,data,1291,BACK
681,back-24,,,data,1291,BACK
682,back-25,,,data,1291,BACK
683,back-26,,,data,1291,BACK
684,back-27,,,data,1291,BACK
685,back-28,,,data,1291,BACK
686,back-29,,,data,1291,BACK
687,back-30,,,data,1291,BACK
688,back-31,,,data,1291,BACK
689,back-32,,,data,1291,BACK
690,back-33,,,data,1291,BACK
691,back-34,,,data,1291,BACK
692,back-35,,,data,1291,BACK
693,back-36,,,data,1291,BACK
694,back-37,,,data,1291,BACK
695,back-38,,,data,1291,BACK
696,back-39,,,data,1291,BACK
697,back-40,,,data,1291,BACK
698,back-41,,,data,1291,BACK
699,back-42,,,data,1291,BACK
700,back-43,,,data,1291,BACK
701,back-44,,,data,1291,BACK
702,back-45,,,data,1291,BACK
703,back-46,,,data,1291,BACK
704,back-47,,,data,1291,BACK
705,back-48,,,data,1291,BACK
706,back-49,,,data,1291,BACK
707,back-50,,,data,1291,BACK
708,back-51,,,data,1291,BACK
709,back-52,,,data,1291,BACK
710,back-53,,,data,1291,BACK
711,back-54,,,data,1291,BACK
712,back-55,,,data,1291,BACK
713,back-56,,,data,1291,BACK
714,back-57,,,data,1291,BACK
715,back-58,,,data,1291,BACK
716,back-59,,,data,1291,BACK
717,back-60,,,data,1291,BACK
718,back-61,,,data,1291,BACK
719,back-62,,,data,1291,BACK
720,back-63,,,data,1291,BACK
721,back-64,,,data,1291,BACK
722,back-65,,,data,1291,BACK
723,back-66,,,data,1291,BACK
724,back-67,,,data,1291,BACK
725,back-68,,,data,1291,BACK
726,back-69,,,data,1291,BACK
727,back-70,,,data,1291,BACK
728,back-71,,,data,1291,BACK
729,back-72,,,data,1291,BACK
730,back-73,,,data,1291,BACK
731,back-74,,,data,1291,BACK
732,back-75,,,data,1291,BACK
733,back-76,,,data,1291,BACK
734,back-77,,,data,1291,BACK
735,back-78,,,data,1291,BACK
736,back-79,,,data,1291,BACK
737,back-80,,,data,1291,BACK
738,back-81,,,data,1291,BACK
739,back-82,,,data,1291,BACK
740,back-83,,,data,1291,BACK
741,back-84,,,data,1291,BACK
742,back-85,,,data,1291,BACK
743,back-86,,,data,1291,BACK
744,back-87,,,data,1291,BACK
745,back-88,,,data,1291,BACK
746,back-89,,,data,1291,BACK
747,back-90,,,data,1291,BACK
748,back-91,,,data,1291,BACK
749,back-92,,,data,1291,BACK
750,back-93,,,data,1291,BACK
751,back-94,,,data,1291,BACK
752,back-95,,,data,1291,BACK
753,back-96,,,data,1291,BACK
754,back-97,,,data,1291,BACK
755,back-98,,,data,1291,BACK
756,back-99,,,data,1291,BACK
757,back-100,,,data,1291,BACK
758,back-101,,,data,1291,BACK
759,back-102,,,data,1291,BACK
760,back-103,,,data,1291,BACK
761,back-104,,,data,1291,BACK
762,back-105,,,data,1291,BACK
763,back-106,,,data,1291,BACK
764,back-107,,,data,1291,BACK
765,back-108,,,data,1291,BACK
766,back-109,,,data,1291,BACK
767,back-110,,,data,1291,BACK
768,back-111,,,data,1291,BACK
769,back-112,,,data,1291,BACK
770,back-113,,,data,1291,BACK
771,back-114,,,data,1291,BACK
772,bad-ascertained,,,data,,
773,bad-2,,,data,1292,BAD
